일자,KRX_300 금융 종가,KRX_300 정보기술 종가,KRX_유틸리티 종가,KRX_정보기술 종가,KRX_미디어&엔터테인먼트 종가,KRX_필수소비재 종가,KRX_경기소비재 종가,KRX_운송 종가,KRX_보험 종가,KRX_기계장비 종가,KRX_증권 종가,KRX_건설 종가,KRX_방송통신 종가,KRX_철강 종가,KRX_에너지화학 종가,KRX_은행 종가,KRX_헬스케어 종가,KRX_반도체 종가,KRX_자동차 종가,KRX 300 필수소비재 종가,KRX_300 소재 종가,KRX_300 커뮤니케이션서비스 종가,KRX_300 헬스케어 종가,KRX_300 산업재 종가,KRX_300 자유소비재 종가,코스피_중형주 종가,코스피_대형주 종가,코스피_제조업 종가,코스피_서비스업 종가,코스피_보험 종가,코스피_증권 종가,코스피_금융업 종가,코스피_통신업 종가,코스피_운수창고업 종가,코스피_건설업 종가,코스피_전기가스업 종가,코스피_유통업 종가,코스피_운수장비 종가,코스피_의료정밀 종가,코스피_전기전자 종가,코스피_기계 종가,코스피_철강금속 종가,코스피_비금속광물 종가,코스피_의약품 종가,코스피_화학 종가,코스피_종이목재 종가,코스피_섬유의복 종가,코스피_음식료품 종가,코스피_200 헬스케어 종가,코스피_200 산업재 종가,코스피 200 경기소비재 종가,코스피_200 생활소비재 종가,코스피_200 금융 종가,코스피_200 정보기술 종가,코스피_200 에너지화학 종가,코스피_200 철강소재 종가,코스피_200 중공업 종가,코스피_200 건설 종가,코스피 200 커뮤니케이션서비스 종가,코스피200제외 코스피지수 종가,코스피 200 초대형제외 지수 종가,코스피_200 중소형주 종가,코스피 200 TOP 10 종가,코스피 200 비중상한 20% 종가,코스피_200 비중상한 25% 종가,코스피_200 비중상한 30% 종가,코스피_소형주 종가,kosdaq_기술성장 종가,kosdaq_중견기업부 종가,kosdaq_벤처기업 종가,kosdaq_우량기업 종가,kosdaq_소형주 종가,kosdaq_중형주 종가,kosdaq_대형주 종가,kosdaq_IT부품 종가,kosdaq_반도체 종가,kosdaq_정보기기 종가,kosdaq_통신장비 종가,kosdaq_컴퓨터서비스 종가,kosdaq_소프트웨어 종가,kosdaq_디지털컨텐츠 종가,kosdaq_인터넷 종가,kosdaq_방송서비스 종가,kosdaq_통신서비스 종가,kosdaq_기타제조 종가,kosdaq_운송장비부품 종가,kosdaq_의료정밀기기 종가,kosdaq_일반전기전자 종가,kosdaq_기계장비 종가,kosdaq_금속 종가,kosdaq_비금속 종가,kosdaq_제약 종가,kosdaq_화학 종가,kosdaq_출판매체복제 종가,kosdaq_종이목재 종가,kosdaq_섬유의류 종가,kosdaq_음식료담배 종가,kosdaq_IT_HW 종가,kosdaq_IT_SW 종가,kosdaq_통신방송서비스 종가,kosdaq_오락문화 종가,kosdaq_금융 종가,kosdaq_운송 종가,kosdaq_유통 종가,kosdaq_건설 종가,kosdaq_제조업 종가,kosdaq_IT 종가,kosdaq_기타서비스 종가,kosdaq_자유소비재 종가,kosdaq_필수소비재 종가,kosdaq_산업재 종가,kosdaq_소재 종가,kosdaq_커뮤니케이션서비스 종가,kosdaq_헬스케어 종가,kosdaq_정보기술 종가
2013-10-23,903.02,1202.12,1279.73,878.56,1266.19,1306.52,1278.04,808.82,1568.2,1797.31,602.97,765.43,955.16,2001.52,2139.87,826.11,1534.39,1765.32,2360.44,1323.49,1021.25,1287.14,1291.46,956.92,1648.88,2167.64,2020.56,4343.63,1002.83,17622.23,1675.38,445.68,358.75,2006.58,138.44,1019.86,517.49,2816.97,1877.79,11077.85,1097.03,5215.92,758.62,4457.13,4160.52,336.6,234.04,3736.18,1225.76,761.93,2152.85,997.75,746.21,1458.34,1148.7,909.57,539.52,423.56,1399.67,2029.69,243.71,903.86,,268.49,268.13,268.03,1436.8,2177.16,1026.7,1106.31,1005.82,1328.1,591.74,1164.13,871.36,821.09,11.81,141.23,213.48,224.17,871.79,15756.45,4976.55,649.94,968.75,5500.78,1152.24,453.26,468.78,2733.79,22798.11,3372.27,2228.47,1262.22,1168.13,160.56,6934.46,389.02,1548.13,1441.73,550.93,482.42,5131.12,347.2,76.47,1412.36,791.17,1653.51,1456.06,1140.27,503.64,837.17,1240.43,1656.59,734.43
2013-10-22,917.12,1228.13,1277.99,900.17,1291.12,1301.33,1292.09,789.1,1569.35,1876.93,599.34,777.35,959.4,2011.27,2179.09,849.63,1549.25,1792.26,2388.98,1318.82,1033.17,1311.09,1307.49,972.12,1666.07,2176.63,2043.09,4389.17,1018.13,17621.58,1663.79,450.89,358.86,1977.76,141.31,1003.76,522.8,2867.72,1906.44,11185.39,1109.45,5219.96,754.96,4494.05,4211.21,335.5,235.52,3709.06,1236.67,755.57,2171.07,994.34,758.58,1485.77,1167.94,911.51,553.22,430.44,1425.52,2041.94,246.69,908.26,,271.61,271.21,271.11,1441.54,2192.81,1037.6,1123.87,1018.01,1343.55,600.58,1177.31,887.13,841.3,11.93,142.21,215.48,225.02,881.28,15936.59,5033.72,652.8,970.81,5580.34,1169.66,455.38,477.12,2784.03,23096.45,3414.96,2254.9,1256.49,1181.23,162.09,6909.62,396.65,1560.75,1455.57,554.92,477.4,5193.02,349.75,77.48,1430.9,803.08,1660.43,1460.29,1140.31,511.81,848.98,1251.32,1689.38,749.85
2013-10-21,923.2,1239.92,1268.81,893.92,1281.18,1289.3,1281.35,776.11,1555.23,1862.03,598.85,771.64,961.44,1991.03,2183.38,861.49,1526.86,1812.81,2364.9,1306.54,1031.19,1316.15,1291.04,965.87,1652.85,2157.2,2042.52,4385.14,1015.45,17477.8,1664.43,452.31,360.68,1952.19,139.45,992.5,518.39,2846.95,1902.7,11265.99,1107.15,5167.03,751.74,4416.07,4207.06,334.57,233.72,3635.72,1209.57,747.47,2155.78,988.03,764.36,1498.44,1170.95,902.53,548.27,426.3,1426.4,2028.74,246.36,896.09,,271.62,271.31,271.22,1434.99,2163.85,1033.41,1119.81,1012.64,1342.64,598.38,1169.27,888.26,839.26,11.94,141.58,216.47,225.14,867.45,15841.58,4994.96,638.19,965.09,5557.37,1173.34,454.78,476.28,2772.32,23019.08,3388.17,2258.75,1253.14,1174.27,161.21,6727.18,396.23,1551.89,1438.7,544.06,475.67,5208.32,349.81,76.58,1424.24,800.0,1653.83,1435.09,1116.58,509.16,850.97,1259.1,1679.33,748.22
2013-10-18,924.12,1234.69,1278.49,894.28,1262.93,1279.11,1267.56,782.53,1541.37,1900.26,597.7,779.24,941.92,1999.24,2185.66,867.14,1518.83,1816.73,2355.76,1295.92,1041.56,1288.2,1288.0,977.12,1640.11,2149.81,2043.08,4397.65,1002.49,17347.74,1659.76,452.64,354.22,1964.24,139.14,992.8,516.26,2844.9,1781.82,11327.29,1112.83,5171.59,759.43,4396.03,4241.69,331.34,231.99,3601.36,1196.88,752.7,2144.59,977.83,765.78,1494.85,1170.73,905.7,558.6,430.96,1394.34,2019.37,245.99,892.67,,271.55,271.34,271.24,1431.7,2144.05,1029.25,1113.79,1003.58,1336.58,593.98,1160.02,877.88,833.96,11.89,140.08,216.92,223.3,860.31,15669.66,4904.6,632.82,972.29,5505.72,1172.74,449.03,477.23,2758.71,23387.4,3399.15,2273.9,1256.24,1183.69,161.56,6752.11,392.71,1540.34,1416.32,521.16,477.16,5060.82,346.42,75.47,1425.27,792.43,1636.66,1406.13,1115.04,504.44,857.88,1223.92,1677.5,740.59
2013-10-17,909.83,1209.76,1284.24,881.93,1242.61,1265.47,1258.05,744.25,1529.47,1938.19,591.61,772.44,923.72,1966.98,2181.13,851.57,1521.64,1798.25,2369.01,1282.21,1033.29,1257.45,1286.09,976.31,1647.49,2133.62,2031.92,4390.0,991.1,17241.51,1647.66,447.16,348.64,1877.13,138.25,997.0,510.6,2899.39,1660.6,11229.33,1119.25,5113.03,758.94,4373.64,4210.43,326.73,230.06,3551.12,1192.03,731.35,2158.67,968.57,753.81,1468.13,1169.32,891.53,562.34,428.57,1359.39,2005.5,244.49,884.95,,269.9,269.69,269.59,1424.97,2091.99,1020.24,1101.73,996.69,1326.85,589.04,1151.18,871.73,826.42,11.91,139.91,218.26,217.51,849.2,15752.6,4882.0,621.0,975.08,5445.97,1151.42,444.57,476.14,2760.06,23907.95,3395.9,2240.44,1250.89,1173.87,162.21,6646.63,389.95,1521.15,1404.53,513.04,481.45,5067.08,339.34,75.6,1418.65,785.57,1616.6,1400.85,1092.92,504.62,848.83,1185.09,1669.18,733.44
2013-10-16,900.6,1197.22,1307.96,880.09,1225.84,1272.18,1257.53,765.39,1534.21,1878.58,586.73,774.58,934.35,1953.73,2158.84,835.31,1546.96,1807.25,2379.11,1288.44,1019.39,1257.47,1306.36,969.8,1652.11,2143.22,2023.11,4366.46,991.0,17283.78,1633.1,442.81,353.56,1918.53,139.05,1048.18,506.63,2886.69,1691.5,11145.14,1102.94,5084.19,758.56,4477.7,4179.37,327.88,224.84,3587.08,1223.08,739.66,2157.67,985.21,744.62,1455.3,1157.66,884.03,552.26,429.46,1358.9,2018.42,243.57,889.46,,268.63,268.35,268.25,1431.39,2118.36,1024.43,1111.07,1006.04,1333.4,591.67,1164.83,882.07,836.38,12.07,140.83,219.99,218.88,856.79,15767.98,4952.97,637.78,970.36,5400.08,1168.64,447.91,478.8,2750.3,24007.14,3422.52,2225.56,1277.17,1185.63,159.97,6636.83,394.41,1531.04,1429.53,519.71,482.6,5000.66,344.17,75.46,1422.7,794.24,1640.79,1412.73,1119.74,503.27,841.8,1226.57,1687.35,743.63
2013-10-15,890.59,1220.5,1290.14,894.55,1262.63,1282.5,1263.47,773.12,1545.99,1882.71,583.5,784.16,931.06,1958.97,2152.31,817.96,1536.0,1810.1,2376.44,1298.82,1019.84,1278.54,1303.41,979.89,1652.46,2143.2,2029.57,4378.81,1006.41,17393.02,1628.26,439.84,349.52,1938.38,141.1,1044.21,511.41,2879.83,1724.68,11209.31,1114.08,5094.2,760.87,4503.46,4188.96,330.4,224.58,3605.3,1222.31,747.62,2156.56,986.42,737.29,1478.82,1156.5,885.93,555.87,435.71,1372.1,2026.56,244.12,889.61,,269.36,269.11,269.02,1440.98,2173.74,1040.42,1128.5,1018.89,1350.16,600.25,1181.61,898.9,838.36,12.32,143.11,222.41,222.99,873.88,16224.19,5174.02,658.23,967.7,5502.72,1198.45,455.17,484.0,2803.85,24114.04,3405.79,2262.95,1292.56,1161.38,161.32,6726.13,398.81,1561.57,1488.6,526.07,486.14,5022.77,349.95,76.27,1436.33,808.46,1669.82,1445.77,1142.88,518.75,853.86,1284.54,1704.98,751.89
2013-10-14,881.89,1196.45,1289.62,896.75,1235.44,1280.15,1244.52,778.41,1533.66,1833.65,575.39,779.49,926.05,1951.57,2126.15,808.51,1544.78,1797.84,2343.85,1296.03,1011.24,1244.8,1310.23,968.33,1632.03,2131.95,2006.59,4338.37,986.33,17231.13,1606.22,435.81,345.48,1945.99,140.38,1044.58,505.12,2839.03,1723.61,11099.67,1091.2,5077.04,764.37,4502.98,4158.7,331.5,224.76,3636.1,1221.11,749.34,2130.71,982.15,729.22,1452.13,1143.26,882.29,546.07,431.19,1339.64,2023.55,241.29,882.55,,266.17,265.91,265.81,1443.63,2148.54,1036.33,1121.19,1018.08,1347.32,597.09,1180.24,897.62,838.26,12.21,142.18,218.77,223.88,863.49,16178.74,5225.01,665.8,965.31,5504.05,1195.75,455.2,481.89,2789.93,24063.17,3419.85,2241.54,1276.16,1165.41,161.03,6639.23,398.16,1553.64,1503.91,515.43,487.04,5017.08,349.42,76.5,1433.37,807.83,1652.35,1425.47,1136.51,514.74,849.37,1267.78,1713.98,750.79
2013-10-11,882.91,1198.98,1254.17,895.37,1239.58,1289.89,1254.91,790.14,1541.83,1830.19,573.77,790.19,932.19,1970.77,2103.96,806.36,1526.57,1808.94,2356.38,1305.29,1004.31,1251.39,1297.5,970.84,1644.85,2143.38,2010.08,4352.38,990.94,17361.7,1600.57,435.82,346.76,1969.33,140.56,1017.91,506.03,2859.56,1767.04,11127.46,1117.82,5096.81,762.8,4546.87,4129.6,333.94,223.77,3678.87,1237.65,751.24,2148.63,984.45,729.26,1454.4,1128.44,889.11,547.49,436.82,1347.03,2029.29,241.67,885.52,,266.68,266.44,266.35,1447.54,2178.41,1039.24,1121.23,1019.55,1351.79,597.95,1181.78,900.35,841.51,12.19,142.74,219.25,224.82,881.26,16321.58,5275.32,669.03,959.07,5550.78,1187.33,455.15,478.74,2761.43,24249.61,3336.34,2273.36,1264.78,1147.55,158.77,6698.2,399.51,1569.71,1516.5,526.12,495.17,5047.35,352.94,77.16,1422.18,812.66,1664.76,1449.27,1144.26,506.42,854.89,1270.92,1676.79,756.79
2013-10-10,860.1,1184.87,1234.76,879.75,1224.19,1286.73,1246.35,789.17,1537.81,1799.32,561.25,772.91,932.74,1946.6,2060.97,775.29,1515.78,1787.66,2345.59,1301.53,986.32,1241.88,1286.45,957.6,1634.18,2124.82,1985.33,4308.56,977.54,17300.65,1569.94,426.43,346.99,1967.33,138.22,1000.04,502.42,2828.11,1808.02,11027.15,1109.68,5036.76,758.17,4489.95,4067.69,333.05,220.68,3695.89,1220.39,744.93,2133.6,979.35,709.2,1436.94,1106.16,877.91,540.34,426.9,1335.61,2022.94,238.26,875.74,,263.17,263.0,262.9,1440.05,2097.89,1032.48,1118.0,1012.18,1341.16,594.23,1174.57,889.41,829.56,12.11,142.95,217.86,223.79,876.46,16332.09,5216.89,662.44,949.09,5550.83,1183.72,450.81,476.13,2728.54,24125.46,3327.39,2258.22,1268.08,1144.87,157.93,6552.83,394.94,1563.13,1500.19,529.31,493.19,4962.46,351.47,76.23,1414.04,805.0,1660.11,1449.71,1133.36,504.37,845.93,1266.26,1670.68,748.16
2013-10-08,870.93,1181.01,1236.1,883.28,1220.93,1295.27,1236.9,788.66,1563.96,1812.39,562.65,784.02,935.18,1956.61,2071.29,783.85,1552.83,1773.42,2315.51,1309.61,991.32,1247.38,1309.84,962.42,1612.49,2142.56,1984.6,4300.31,978.77,17662.15,1572.46,431.6,350.51,1971.53,139.8,998.39,498.73,2791.52,1801.8,11001.27,1111.75,5074.38,768.0,4546.47,4089.43,331.15,221.65,3734.29,1246.43,747.67,2105.05,986.49,719.13,1429.69,1111.59,884.26,543.26,432.73,1338.09,2024.14,238.55,887.14,,263.43,263.24,263.14,1440.03,2078.84,1031.84,1114.79,1012.97,1336.11,590.93,1179.99,888.94,822.87,12.02,141.42,218.47,222.24,882.5,16412.88,5240.04,668.63,971.06,5530.22,1183.7,445.14,474.0,2719.28,23880.82,3385.25,2241.79,1280.11,1139.73,157.36,6435.72,392.85,1564.69,1508.77,527.72,494.95,4974.94,352.25,75.96,1416.24,803.44,1658.03,1456.48,1124.21,506.61,834.27,1270.72,1691.5,747.94
2013-10-07,871.53,1172.53,1236.63,884.06,1207.19,1303.18,1243.44,778.51,1567.99,1751.75,566.05,774.0,941.68,1943.5,2029.41,785.57,1530.9,1781.43,2280.87,1317.71,974.99,1239.37,1297.14,948.39,1599.2,2146.73,1974.06,4274.02,969.71,17626.79,1583.04,432.13,353.03,1951.72,137.67,1002.38,504.43,2730.59,1769.16,11043.57,1109.43,5060.33,767.52,4575.84,4030.16,332.19,222.33,3716.69,1255.21,745.51,2083.35,992.84,719.94,1422.18,1091.34,878.08,526.83,427.32,1328.49,2028.55,236.72,887.62,,261.98,261.94,261.85,1443.4,2069.71,1034.7,1112.97,1011.13,1334.72,592.57,1176.76,892.58,827.05,11.97,142.61,216.88,223.03,887.84,16387.46,5268.04,672.57,985.89,5473.17,1179.65,442.6,472.64,2703.76,23935.12,3316.85,2241.99,1246.97,1145.6,158.67,6388.89,394.71,1568.24,1517.05,531.11,494.43,4937.3,353.04,75.44,1403.78,806.81,1670.31,1458.81,1126.48,503.46,835.91,1272.23,1664.72,751.71
2013-10-04,873.71,1168.93,1248.63,886.83,1214.77,1315.99,1248.05,784.1,1575.79,1760.37,572.64,774.19,939.76,1977.93,2042.99,784.78,1527.38,1776.62,2300.65,1330.3,986.1,1237.69,1295.95,949.61,1610.95,2163.7,1974.06,4272.72,975.42,17708.49,1600.52,433.33,351.25,1963.66,138.32,1008.13,506.8,2754.75,1789.12,10928.88,1093.23,5102.97,762.5,4584.1,4060.56,332.66,225.5,3756.03,1252.14,744.98,2096.29,997.12,721.16,1414.32,1098.54,889.11,529.3,427.51,1323.48,2044.82,237.54,893.55,,262.11,261.87,261.78,1452.82,2054.16,1041.92,1118.34,1018.92,1341.95,595.63,1186.65,897.06,831.37,12.05,144.43,221.32,225.32,905.06,16430.63,5318.54,675.2,992.96,5578.94,1166.58,445.37,474.84,2728.01,23814.11,3330.09,2256.57,1254.54,1146.38,159.96,6388.2,397.08,1589.17,1529.34,533.75,504.89,5018.0,358.07,76.05,1410.71,813.49,1669.02,1480.92,1130.28,510.45,837.66,1281.75,1660.94,759.19
2013-10-02,868.85,1167.29,1249.11,899.98,1222.5,1317.06,1240.17,806.56,1560.53,1784.28,577.65,780.55,931.96,1969.19,2061.09,778.93,1542.79,1751.42,2295.47,1331.59,989.53,1235.0,1304.58,963.59,1602.78,2174.26,1974.95,4280.35,979.55,17587.79,1612.68,431.49,345.19,2011.64,139.33,1011.91,507.64,2753.12,1783.46,10926.26,1110.18,5093.61,767.56,4632.1,4095.46,329.71,225.37,3781.9,1269.39,760.59,2086.44,993.86,716.56,1417.51,1107.78,884.21,540.24,431.37,1322.29,2049.25,237.65,903.25,,262.21,261.97,261.87,1460.32,2079.53,1046.29,1117.91,1016.92,1347.65,595.76,1183.81,899.86,820.1,12.13,145.8,221.22,226.29,907.81,16599.34,5298.89,664.13,1009.9,5613.2,1170.62,447.83,477.04,2752.55,24082.9,3332.35,2253.48,1240.7,1161.53,161.18,6398.88,395.67,1595.99,1518.62,519.04,509.68,4840.12,357.96,77.07,1416.03,811.88,1676.83,1459.09,1132.5,516.16,839.99,1286.34,1662.31,759.43
2013-10-01,867.64,1152.41,1260.02,899.95,1218.6,1323.03,1251.55,815.72,1558.49,1775.51,581.54,789.01,934.78,1982.85,2068.61,777.61,1550.3,1715.48,2361.82,1337.74,992.9,1235.84,1304.41,964.72,1638.99,2187.18,1972.88,4272.92,983.16,17519.35,1620.0,431.16,345.19,2015.62,141.34,1018.9,507.1,2809.59,1747.13,10707.13,1125.54,5117.73,771.65,4607.46,4114.33,328.85,226.37,3804.55,1263.48,763.55,2132.54,996.85,715.49,1407.0,1110.35,891.5,538.07,436.68,1326.58,2049.62,238.98,911.64,,262.2,261.58,261.48,1459.18,2067.33,1042.85,1108.2,1015.85,1340.15,592.99,1182.22,900.3,807.77,12.25,144.14,219.06,226.26,912.05,16476.49,5297.38,657.92,1007.8,5651.07,1157.33,445.16,469.44,2744.23,24105.83,3339.88,2259.67,1217.62,1145.22,161.03,6400.74,392.73,1594.69,1514.63,521.68,508.97,4861.25,358.66,76.81,1412.16,807.89,1671.25,1469.61,1122.74,513.79,844.48,1263.71,1658.61,753.04
2013-09-30,864.63,1155.16,1270.61,903.08,1228.4,1325.46,1247.76,830.13,1553.4,1790.03,586.44,787.83,927.34,2026.38,2079.35,773.83,1561.2,1721.85,2336.27,1340.71,1004.13,1231.27,1312.8,967.7,1625.56,2198.11,1968.47,4266.54,989.33,17454.44,1630.61,430.0,340.43,2038.02,140.61,1034.87,502.78,2794.1,1883.01,10632.62,1132.86,5229.15,776.72,4638.52,4124.16,331.01,226.83,3812.58,1268.35,763.93,2111.53,996.86,712.36,1407.27,1116.44,908.48,543.57,437.08,1319.75,2056.71,239.07,914.25,,261.77,261.01,260.91,1469.19,2022.55,1053.38,1120.28,1023.81,1355.4,598.72,1190.05,912.57,815.52,12.46,145.71,220.41,230.24,938.98,16469.99,5184.42,659.07,1000.38,5710.41,1165.62,452.4,470.6,2776.97,24201.81,3386.23,2275.16,1216.45,1161.17,164.15,6451.32,397.3,1622.49,1491.3,527.39,526.37,4898.51,360.7,77.35,1425.53,815.23,1665.05,1457.72,1129.92,518.53,846.96,1258.25,1667.64,761.74
2013-09-27,873.8,1162.26,1265.99,913.53,1240.12,1318.61,1254.04,843.49,1549.11,1822.49,593.44,798.1,929.18,2048.95,2115.56,788.37,1561.36,1729.19,2377.39,1334.2,1020.87,1231.7,1311.91,979.2,1647.23,2211.23,1983.45,4301.68,995.16,17348.77,1658.14,433.42,339.48,2056.27,142.13,1036.58,506.35,2845.25,1890.97,10657.39,1148.86,5282.51,776.97,4653.18,4166.46,332.49,228.64,3811.77,1269.26,765.33,2138.65,994.22,720.13,1415.79,1134.28,919.4,552.75,442.66,1322.78,2075.44,241.51,919.15,,263.94,263.04,262.94,1479.28,2036.91,1062.79,1130.41,1025.34,1365.81,600.93,1194.6,911.53,822.2,12.6,147.72,219.94,231.12,954.37,16652.78,5116.54,659.21,1001.11,5718.81,1177.47,452.9,474.79,2803.68,24882.75,3386.75,2298.2,1227.06,1168.57,166.76,6527.82,399.3,1636.79,1476.96,528.4,525.55,4878.88,362.78,77.41,1434.81,818.4,1675.06,1448.08,1129.92,524.61,858.07,1253.56,1668.83,767.76
2013-09-26,874.35,1159.84,1263.65,908.32,1237.96,1313.11,1244.59,835.67,1557.41,1785.98,592.09,802.96,935.47,2048.88,2109.55,788.26,1546.5,1715.69,2350.45,1328.72,1019.06,1235.0,1301.24,973.25,1635.89,2198.63,1980.38,4291.93,996.99,17462.29,1650.4,433.66,341.9,2024.83,142.91,1029.31,497.17,2820.66,1887.14,10693.13,1147.24,5282.32,770.47,4590.17,4141.47,328.38,225.4,3800.64,1253.38,759.28,2124.94,992.74,721.55,1418.67,1131.85,918.04,541.65,446.59,1329.28,2058.87,240.9,914.16,,263.59,262.78,262.68,1471.19,2005.42,1054.14,1120.1,1016.51,1355.2,596.69,1182.39,900.96,810.63,12.6,147.2,218.22,228.08,945.89,16659.26,5140.89,659.38,997.9,5635.6,1162.6,446.28,470.61,2802.85,24367.72,3369.74,2281.32,1233.65,1147.61,165.75,6527.98,394.76,1622.43,1482.24,523.04,523.19,4785.94,356.01,77.15,1424.46,811.47,1656.7,1428.35,1119.47,522.92,851.78,1262.08,1656.25,758.41
2013-09-25,870.5,1146.05,1267.96,891.49,1221.63,1315.4,1242.91,833.02,1550.1,1759.97,590.82,804.48,927.8,2021.04,2091.39,785.35,1530.65,1693.41,2372.49,1331.15,1006.45,1226.36,1277.73,968.41,1641.53,2178.49,1972.98,4268.88,989.93,17385.8,1648.35,432.16,340.99,2015.45,143.56,1029.48,496.96,2821.93,1854.83,10608.65,1140.7,5222.71,759.41,4529.89,4117.79,326.18,223.52,3804.37,1237.8,756.5,2132.31,991.79,718.65,1405.37,1121.15,902.82,536.23,447.21,1321.27,2047.54,239.85,906.57,,262.37,261.55,261.45,1462.79,1953.63,1048.79,1105.62,1004.74,1347.18,590.68,1167.8,890.92,800.33,12.23,146.36,216.8,224.48,929.09,16636.17,5070.76,665.44,989.1,5647.25,1151.71,440.11,466.93,2800.32,24233.83,3309.79,2250.5,1227.08,1160.29,165.17,6494.92,390.09,1601.31,1470.91,509.11,504.04,4882.78,353.66,76.85,1411.47,802.11,1651.13,1418.6,1122.21,522.31,840.74,1247.5,1609.86,749.06
2013-09-24,878.61,1145.62,1272.45,892.35,1191.59,1315.1,1247.42,839.38,1557.0,1770.59,597.39,805.79,923.51,2038.42,2101.1,794.38,1529.36,1710.24,2399.6,1330.79,1011.2,1210.74,1274.94,973.35,1654.59,2182.85,1983.35,4294.08,985.49,17464.67,1662.93,435.6,337.9,2035.13,144.02,1035.51,499.37,2845.7,1915.65,10686.13,1140.65,5270.2,757.05,4519.07,4129.41,330.26,222.24,3774.37,1241.34,762.04,2148.59,989.97,726.28,1406.05,1125.82,911.96,541.59,448.06,1301.26,2048.38,241.02,910.12,,263.74,262.93,262.83,1461.63,1971.56,1048.84,1099.7,1005.75,1345.92,591.2,1167.45,893.33,806.75,12.23,146.91,218.73,223.51,935.54,16536.96,5054.75,651.09,986.08,5689.93,1136.35,437.37,465.85,2813.15,23697.41,3293.13,2234.92,1243.32,1181.8,165.14,6449.82,392.06,1602.8,1459.03,512.52,496.76,4856.47,357.4,76.45,1407.23,803.68,1644.68,1420.65,1123.22,519.57,842.5,1250.98,1601.03,751.17
2013-09-23,882.87,1140.65,1273.36,887.23,1193.28,1313.66,1242.33,825.32,1565.04,1803.99,603.76,815.92,927.93,2051.92,2123.72,796.57,1539.79,1700.24,2397.77,1329.53,1017.63,1211.31,1277.74,981.5,1651.57,2182.96,1986.07,4291.9,989.6,17585.93,1673.88,437.83,339.22,2012.42,145.86,1039.25,499.75,2854.52,1909.19,10603.45,1165.53,5312.92,763.67,4503.34,4151.26,330.16,222.24,3768.65,1237.14,762.08,2151.13,991.17,729.47,1400.13,1136.0,916.84,546.26,454.32,1303.48,2047.17,241.9,909.89,,264.09,263.12,263.02,1464.51,1976.35,1052.33,1095.92,1004.28,1345.69,591.24,1166.48,889.37,804.37,12.23,146.1,221.39,223.49,939.39,16413.91,5047.42,655.24,987.91,5729.88,1114.79,435.86,465.74,2840.92,24451.92,3327.6,2239.07,1233.94,1176.06,166.85,6540.8,390.59,1605.35,1459.93,502.16,494.64,4866.07,356.31,75.75,1414.8,802.37,1632.51,1402.27,1116.45,520.85,849.88,1241.09,1597.81,749.65
2013-09-17,872.05,1129.86,1263.8,875.13,1184.4,1295.24,1240.65,833.49,1562.33,1776.17,600.09,818.51,920.6,2059.8,2102.14,782.44,1521.88,1702.16,2383.05,1310.52,1014.07,1197.88,1264.69,975.99,1645.35,2184.53,1980.99,4295.64,984.02,17480.55,1668.02,433.04,338.17,2033.22,145.57,1044.2,494.95,2839.37,1917.61,10721.78,1145.31,5343.73,767.6,4487.94,4124.34,329.69,224.32,3645.18,1223.78,761.45,2144.45,982.97,719.4,1389.37,1128.65,922.77,540.11,454.73,1285.54,2050.22,240.06,909.75,,263.31,262.66,262.56,1468.62,1992.73,1054.6,1092.09,1004.77,1343.3,594.06,1163.6,896.34,804.49,12.23,146.79,222.6,229.56,947.57,16400.85,4930.64,654.71,982.7,5642.82,1113.92,436.81,463.58,2827.0,25404.68,3294.36,2219.36,1243.8,1174.23,168.69,6553.66,392.08,1626.76,1434.79,512.3,497.52,4805.35,356.36,75.83,1407.88,805.02,1622.45,1387.41,1110.76,518.17,844.93,1217.94,1576.29,755.08
2013-09-16,867.12,1135.9,1250.23,883.35,1187.49,1295.5,1235.04,839.36,1553.28,1741.95,600.58,811.44,932.96,2072.51,2088.61,777.51,1538.02,1694.52,2384.36,1310.57,1010.57,1210.54,1272.86,969.85,1643.26,2184.29,1990.19,4325.76,985.22,17393.14,1669.41,431.25,345.58,2040.91,143.82,1037.45,492.64,2824.71,1914.82,10950.69,1148.58,5367.88,755.88,4501.36,4110.88,328.36,223.14,3665.8,1232.05,763.1,2139.31,988.93,715.39,1402.84,1121.64,925.54,534.12,450.31,1299.7,2047.12,239.64,911.31,,264.25,263.96,263.86,1469.12,1988.68,1053.09,1089.98,1003.13,1338.86,593.57,1161.54,899.91,795.02,12.33,146.99,223.92,230.73,945.19,16203.58,4865.56,658.71,972.78,5620.05,1118.26,435.5,461.54,2827.97,25357.6,3304.37,2218.44,1245.48,1173.82,168.57,6499.19,390.85,1626.19,1423.32,515.94,490.49,4689.21,355.3,75.6,1407.19,802.55,1620.86,1375.16,1107.0,520.59,840.13,1221.18,1580.9,750.99
